year,country_index,country_t-2,population_t-2,gdp_t-2,temperature_change_from_co2_t-2,total_ghg_t-2,cement_co2_t-2,coal_co2_t-2,flaring_co2_t-2,gas_co2_t-2,land_use_change_co2_t-2,oil_co2_t-2,country_t-1,population_t-1,gdp_t-1,temperature_change_from_co2_t-1,total_ghg_t-1,cement_co2_t-1,coal_co2_t-1,flaring_co2_t-1,gas_co2_t-1,land_use_change_co2_t-1,oil_co2_t-1,co2
1995,Malezja,23,0.013172418998789874,0.022081996244212768,0.026490066225165563,0.03549307994830745,0.008320195117685213,0.001217353136153467,0.07436323734787524,0.01874236333994752,0.13547517796061753,0.019878339051168186,23,0.013425950384948884,0.022042137750684553,0.026143790849673203,0.03022810466336818,0.008523954076585823,0.0012704452082790136,0.03483407594599987,0.019052084148761285,0.09547242238141988,0.020696304341712234,0.04672881776769935
1996,Malezja,23,0.013553002680533097,0.02433743406248959,0.026490066225165563,0.03318369883634338,0.009734020974179459,0.0014085675351853707,0.03483407594599987,0.019052084148761285,0.128691873902191,0.020696304341712234,23,0.013813636900327133,0.02442768941980246,0.026143790849673203,0.030152118515379283,0.009115333970094898,0.001290627184469582,0.030990224113852497,0.03574382345233193,0.08475555621090952,0.021643797307804895,0.04555550566830375
1997,Malezja,23,0.013943050913534712,0.02696883215511374,0.026490066225165563,0.033100955257649674,0.010409353599790113,0.001430943688263572,0.030990224113852497,0.03574382345233193,0.11424609411112138,0.021643797307804895,23,0.01420841057601567,0.02710521863499138,0.032679738562091505,0.03022307088069383,0.010187475935305593,0.0015774558763900846,0.037387776817184276,0.03084615044262848,0.08160448481577257,0.023179512286710106,0.04520362022770585
1998,Malezja,23,0.014340229480572658,0.029922297955499777,0.033112582781456956,0.03317821740053086,0.011633697640465542,0.001748956288071951,0.037387776817184276,0.03084615044262848,0.10999861329388924,0.023179512286710106,23,0.014607482448006484,0.029339053399817315,0.032679738562091505,0.030503164930930506,0.011076673041373193,0.0012995969516653902,0.044729666821839466,0.030156085673540656,0.07784404854206795,0.026969484151080768,0.04675938122257065
1930,Meksyk,24,0.010778754547229851,0.0047420767556519,0.013245033112582781,0.01216656882738776,0.00025507167514071455,0.0005225622819878974,0.0,0.0,0.0844785985023574,0.008729848444697428,24,0.01085221384516648,0.004097579345247417,0.013071895424836602,0.010908926167112474,0.00024038103585081062,0.0004751938030324744,0.0,0.00034290518118667315,0.06318088466612326,0.007777602169410318,0.026228177557985365
1931,Meksyk,24,0.010963587393353512,0.00454357364339837,0.013245033112582781,0.01214647022940853,0.00027450570753238807,0.000526856695204926,0.0,0.00034290518118667315,0.08516455579180918,0.007777602169410318,24,0.01104631206128195,0.0038284651075182535,0.013071895424836602,0.010769538327820542,0.0,0.0005689686418977418,0.0,0.00047649355202118357,0.06324946822026706,0.006879622840759785,0.02602748655343222
1932,Meksyk,24,0.011158868021442265,0.0042467254547693765,0.013245033112582781,0.0119946866615524,0.0,0.0006308266994066703,0.0,0.00047649355202118357,0.0852570028658593,0.006879622840759785,24,0.011251076734840618,0.003964735312366076,0.013071895424836602,0.01056710835313088,0.0,0.00039650448172379356,0.0,0.0004118265699611658,0.0640333782441307,0.005751504125278218,0.02603276077794541
1933,Meksyk,24,0.011364880085144783,0.004397039179581991,0.013245033112582781,0.011774254635663318,0.0,0.00043961230037476665,0.0,0.0004118265699611658,0.086313672922252,0.005751504125278218,24,0.011466796641407343,0.0033300548721751757,0.013071895424836602,0.010633985751518584,0.0,0.00029335215897199944,0.0,0.00040246687518932106,0.06426038980834668,0.005709516560727289,0.026462677694033307
1934,Meksyk,24,0.011581914119195548,0.0036969508430498644,0.013245033112582781,0.011847079425743902,0.0,0.00032524529575284793,0.0,0.00040246687518932106,0.08661967273735785,0.005709516560727289,24,0.01169376891583966,0.00374039055633452,0.013071895424836602,0.011009841524536216,0.0,0.0004315681171255892,0.0,0.0004892567721646081,0.0649030177106741,0.005917077728884712,0.026590746684135615
1935,Meksyk,24,0.011810269068545045,0.00414957425532405,0.013245033112582781,0.012256359966411851,0.0,0.0004784880410762884,0.0,0.0004892567721646081,0.08748590182120736,0.005917077728884712,24,0.011924673097568294,0.004016559185436203,0.013071895424836602,0.01125445939211561,0.0,0.00033718170322424396,0.0,0.0005428622967669913,0.06473601675633395,0.006644334035634768,0.02718835689243773
1936,Meksyk,24,0.012042579877674082,0.004454203835671603,0.013245033112582781,0.012522731644824887,0.0,0.0003738399716297501,0.0,0.0005428622967669913,0.08726079319589534,0.006644334035634768,24,0.01215957606093458,0.004337106584840625,0.013071895424836602,0.011808175486293367,0.00026378095969469483,0.0005330895731145091,0.0,0.0009444782906134175,0.06536081293458398,0.007056287499153318,0.027327920987248275
1937,Meksyk,24,0.012278913828310643,0.004807785703676299,0.013245033112582781,0.013125689584201771,0.00030122750207093907,0.0005910468717120899,0.0,0.0009444782906134175,0.08810298604049181,0.007056287499153318,24,0.012398548479958343,0.004690860135555778,0.013071895424836602,0.012019714210584223,0.0003020717441665054,0.0005563294244854667,0.0,0.0011129527965066217,0.06552575638229982,0.0071434315010514724,0.027869678510320982
1938,Meksyk,24,0.012519342025008168,0.005197995830189751,0.013245033112582781,0.01335604039870398,0.0003449540749522044,0.0006168133510142613,0.0,0.0011129527965066217,0.08832532125358232,0.0071434315010514724,24,0.012641660268723704,0.0048534509049334065,0.013071895424836602,0.012525369665418848,0.00036376245248220015,0.0005259545310269344,0.0,0.0015247793664677873,0.06589919383461282,0.008155094141269142,0.027797597441974062
1939,Meksyk,24,0.01276393480775501,0.005377342622781665,0.013245033112582781,0.013906663677108976,0.00041540244237202084,0.0005831361105228267,0.0,0.0015247793664677873,0.08882869557178515,0.008155094141269142,24,0.012888983621121881,0.004934858322337103,0.013071895424836602,0.012541549681157806,0.00039354417373805276,0.0004650008857645106,0.0,0.0017332452954770552,0.06594068688486981,0.00791109093595431,0.027956229886947674
1940,Meksyk,24,0.013012764810234785,0.005467139597483434,0.013245033112582781,0.013924282577934924,0.00044941199905744944,0.000515555607791693,0.0,0.0017332452954770552,0.08888462605158547,0.00791109093595431,24,0.01319067125341258,0.005216501659945206,0.013071895424836602,0.012509788909522071,0.0004339622240138528,0.00037142990524460253,0.0,0.0016770871268459871,0.06690874375160957,0.007458338235183441,0.0345757873605779
1941,Meksyk,24,0.013316290270176615,0.005777808090216732,0.013245033112582781,0.013889697328165472,0.0004955678259876739,0.0004118116253382133,0.0,0.0016770871268459871,0.09018951650180271,0.007458338235183441,24,0.013549367741821385,0.005288732324410452,0.013071895424836602,0.015374370807128697,0.0005105437929574739,0.0003496170622911599,0.0,0.0017825964133649636,0.08350459218332659,0.007655996675852437,0.037553695662640045
1942,Meksyk,24,0.013677171874096308,0.005857482588641284,0.013245033112582781,0.017009025836617193,0.0005830209717502047,0.0003876272982738945,0.0,0.0017825964133649636,0.11255985948044744,0.007655996675852437,24,0.013967818734021586,0.005833523024401354,0.013071895424836602,0.016776998393743917,0.0005637254380572108,0.00036449872150238707,0.0,0.0014992529261809383,0.09128436764762866,0.007484481435752887,0.03906523431350964
1943,Meksyk,24,0.014098171995666747,0.006458417469823513,0.013245033112582781,0.01853638877266215,0.0006437523229741843,0.0004041268858972148,0.0,0.0014992529261809383,0.12304659332532124,0.007484481435752887,24,0.014448880828298236,0.006179330671003214,0.013071895424836602,0.017189768573040064,0.000619034348960937,0.00038162282251256633,0.0,0.0014243753680061807,0.09634960603891911,0.006052547040926389,0.040906479614716544
1944,Meksyk,24,0.014582164635064052,0.006839862815762907,0.013245033112582781,0.018985866509288556,0.0007069129282471231,0.00042311271275144636,0.0,0.0014243753680061807,0.12987427197929186,0.006052547040926389,24,0.014995518533805357,0.006418366607207075,0.013071895424836602,0.018060373271764574,0.0006105252857449791,0.00043544142568741545,0.0,0.0011435845248508405,0.10099099806560086,0.006111963405856949,0.0418517829313112
1945,Meksyk,24,0.015132132360707248,0.007103532940681245,0.013245033112582781,0.019933893884101044,0.0006971959120512863,0.000482782454293317,0.0,0.0011435845248508405,0.13613062771563278,0.006111963405856949,24,0.015560733627361524,0.006969936689555547,0.013071895424836602,0.018695828408416194,0.0006424342728048213,0.00037774951395074007,0.0,0.0011410318808221555,0.10302141418602809,0.006642749599236619,0.04293692081576836
1946,Meksyk,24,0.01570079064455891,0.007711945863121525,0.013245033112582781,0.020625859900243092,0.0007336347227856742,0.0004188182995344178,0.0,0.0011410318808221555,0.13886752334288618,0.006642749599236619,24,0.01614515685559525,0.007310276966981054,0.013071895424836602,0.01951118134969137,0.0007807065500641372,0.0003846806976929555,0.0,0.0011912338800529588,0.10491466319816772,0.0075716254376510415,0.04389561254843496
1947,Meksyk,24,0.01628877407564436,0.008087360392370353,0.013245033112582781,0.021513721991494383,0.0008915362359680213,0.00042650303897541627,0.0,0.0011912338800529588,0.14141952482203937,0.0075716254376510415,24,0.01674944100327027,0.007824710470904021,0.0196078431372549,0.020341395935052697,0.0007721974868481792,0.0003779533722960994,0.0,0.0015213758410962074,0.10636691995716271,0.008562690404692786,0.04565842066457392
1948,Meksyk,24,0.016896739415376557,0.008654809573425147,0.019867549668874173,0.022417767369430245,0.0008818192197721845,0.00041904432128268246,0.0,0.0015213758410962074,0.14337709161505036,0.008562690404692786,24,0.01737426089328552,0.008113772144311023,0.0196078431372549,0.021670793968953064,0.0010508693071708004,0.0004018047987031348,0.0,0.001858324852882616,0.10955811273147378,0.009785083085864175,0.04640168061135565
1949,Meksyk,24,0.017525365597556086,0.008973660909114382,0.019867549668874173,0.023865388465440725,0.001200051500185838,0.00044548886582964785,0.0,0.001858324852882616,0.14767865397060181,0.009785083085864175,24,0.018020314906546556,0.008472927010231904,0.0196078431372549,0.022211805754476528,0.0011359599393303795,0.000407920549063913,0.0,0.0019485182752294826,0.11104569002085282,0.010173666112510037,0.04506256853110954
1950,Meksyk,24,0.01817535525750134,0.009369828991061794,0.019867549668874173,0.024454512304909828,0.0012972216621442054,0.00045226951827758767,0.0,0.0019485182752294826,0.14968383100674865,0.010173666112510037,24,0.01867493871466274,0.008972030812266534,0.0196078431372549,0.02165257646975068,0.001291250343021611,0.000415259449496847,0.0,0.0019859570543168613,0.10818198371757842,0.009499488425097949,0.04352033118884266
1951,Meksyk,24,0.01883396691797498,0.009920368645975668,0.019867549668874173,0.02384555088821447,0.001474557207718226,0.0004604063012151155,0.0,0.0019859570543168613,0.14582370342978646,0.009499488425097949,24,0.019328749391583133,0.01032449838082573,0.0196078431372549,0.02109766185588855,0.0016082129478160428,0.0003787688056775365,0.03561880694287424,0.00130610286134378,0.10374016983345513,0.009379863477037755,0.0435721267782927
1952,Meksyk,24,0.01949176049380152,0.011412216685284176,0.019867549668874173,0.023241287845072702,0.0018365160610131447,0.00041994840827574113,0.03561880694287424,0.00130610286134378,0.1398363686789313,0.009379863477037755,24,0.019885435726811784,0.011127878719226379,0.0196078431372549,0.021565923496570914,0.0017018126431915797,0.00043401441726990047,0.04893263283899714,0.0014124630292056512,0.10236884166834981,0.010545612556975344,0.04328664247195059
1953,Meksyk,24,0.020051838063639697,0.012298390528209531,0.019867549668874173,0.023751191886013285,0.001943403239167349,0.0004812003020554644,0.04893263283899714,0.0014124630292056512,0.13798788943329943,0.010545612556975344,24,0.020470347593698687,0.01156105547787472,0.0196078431372549,0.021899351672761934,0.0017464852250753584,0.0005310509896609163,0.05034248852829687,0.0016524115679020328,0.10084868719075246,0.011114425223910573,0.04318913693671958
1954,Meksyk,24,0.020640313110078502,0.012776208934422396,0.019867549668874173,0.0241142717534043,0.0019944175741954916,0.0005887866542294433,0.05034248852829687,0.0016524115679020328,0.13593880003697884,0.011114425223910573,24,0.02108518724820514,0.011567362121030763,0.0196078431372549,0.02204425270260196,0.0017549942882913163,0.0005750843922585202,0.04873312495843586,0.001757920854421009,0.10077495987004789,0.01082566169034805,0.04446320024796969
1955,Meksyk,24,0.021258898258921213,0.012783165517667483,0.019867549668874173,0.0242720587985789,0.0020041345903913286,0.0006376073518546102,0.04873312495843586,0.001757920854421009,0.13583941943237496,0.01082566169034805,24,0.02173399754823922,0.012758388604681427,0.0196078431372549,0.022757371914800588,0.0018400849204508955,0.0005377783150577724,0.049850369089579044,0.0018770442424263052,0.10415510033602512,0.010620873285887386,0.044168790330912956
1956,Meksyk,24,0.02191166099645062,0.014096934931222911,0.019867549668874173,0.025048595538685495,0.002101304752349696,0.0005962453719221771,0.049850369089579044,0.0018770442424263052,0.14039567347693443,0.010620873285887386,24,0.022416108230516166,0.013877848849100769,0.0196078431372549,0.023090080979180992,0.0021187567407735166,0.0005467480822535806,0.06393562545720556,0.0019825535289452814,0.10224539127089097,0.011426559194345782,0.044250878902182336
1957,Meksyk,24,0.022597926976256677,0.015331762744876116,0.019867549668874173,0.025410892343817583,0.0024195370327633496,0.0006061903288458221,0.06393562545720556,0.0019825535289452814,0.13782148470000924,0.011426559194345782,24,0.02312842483687777,0.014860042034958752,0.0196078431372549,0.02348223661990602,0.002397428561096138,0.0005744728172224423,0.06033118308173172,0.002107633086350842,0.10160584962850003,0.012349493396267149,0.04480507818564513
1958,Meksyk,24,0.023314582889289857,0.01641517724782453,0.019867549668874173,0.025837922295687966,0.0027377693131770027,0.0006369292866098161,0.06033118308173172,0.002107633086350842,0.136959415734492,0.012349493396267149,24,0.023869193435735334,0.01603626552158488,0.0196078431372549,0.024409291595764236,0.002690991242046685,0.0005812001426192983,0.08056128217064575,0.0022420723385282474,0.10056132209888993,0.014446494969216381,0.045954994366046324
1959,Meksyk,24,0.024059864119320706,0.017712618120422432,0.019867549668874173,0.026847420057826542,0.00307300637193337,0.0006443880043025499,0.08056128217064575,0.0022420723385282474,0.13555144679670889,0.014446494969216381,24,0.024638517378343647,0.01693233555460697,0.0196078431372549,0.025606852464384187,0.002667591318202801,0.0005885390430522324,0.09814457671078007,0.0039004400758305448,0.10185515084781274,0.015014119308853002,0.04640127490177771
1960,Meksyk,24,0.02483387464720157,0.018701033926408255,0.019867549668874173,0.028151479739699666,0.0030462845773948193,0.0006525247872400778,0.09814457671078007,0.0039004400758305448,0.13729546084866412,0.015014119308853002,24,0.025438114119377953,0.017479493836133182,0.0196078431372549,0.02608685959797335,0.0028441543799339274,0.0006386881960106145,0.11744363902374144,0.004380337153223309,0.10151943435027885,0.015780590416457227,0.04522471712575861
1961,Meksyk,24,0.02563834239003754,0.01930458038361157,0.019867549668874173,0.02867417379753612,0.003247912663458432,0.0007081261373131846,0.11744363902374144,0.004380337153223309,0.13684293242118886,0.015780590416457227,24,0.026272030316424815,0.018990971012721472,0.0196078431372549,0.026232359887655553,0.0032462076168879384,0.0007118733419945949,0.11554166389572387,0.0054277720863270176,0.09690204656754742,0.017020015788908712,0.03826869117549211
1962,Meksyk,24,0.026477338656936855,0.020971824992482284,0.019867549668874173,0.028832613394593167,0.0037070416787117182,0.000789267944940198,0.11554166389572387,0.0054277720863270176,0.13061893316076545,0.017020015788908712,24,0.027157744490515404,0.019969783789494586,0.026143790849673203,0.023449756736459663,0.003193025971788201,0.0007289974430047741,0.09517855955310234,0.006836831590161089,0.07851342403051145,0.017813818424380994,0.03463515619548277
1963,Meksyk,24,0.027368448444986766,0.022051510713474987,0.026490066225165563,0.025802553983659583,0.003646310327487738,0.0008082537717944296,0.09517855955310234,0.006836831590161089,0.10583202366645095,0.017813818424380994,24,0.028099367133834832,0.020941713138113258,0.026143790849673203,0.022038499808116997,0.0035248794372105593,0.0007581491863911507,0.057112455942009706,0.010082093031962508,0.06981291435182883,0.01672570672795267,0.033237621936013644
