country,year,iso_code,population,gdp,primary_energy_consumption,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,cumulative_co2_including_luc,co2_including_luc
Kazakhstan,1913,KAZ,4664078.0,,,,7.348,,0.0,0.0,26.528,0.822,,,1574.703,34.698
Kazakhstan,1914,KAZ,4705117.0,,,,6.501,,0.0,0.0,26.308,0.873,,,1608.385,33.682
Kazakhstan,1915,KAZ,4746516.0,,,,5.785,,0.0,0.0,26.155,0.983,,,1641.308,32.923
Kazakhstan,1916,KAZ,4788279.0,,,,6.162,,0.0,0.0,25.952,1.052,,,1674.474,33.166
Kazakhstan,1917,KAZ,4830409.0,,,,5.711,,0.0,0.0,25.773,0.927,,,1706.886,32.412
Kazakhstan,1918,KAZ,4874736.0,,,,2.251,,0.0,0.0,25.597,0.396,,,1735.13,28.245
Kazakhstan,1919,KAZ,4919469.0,,,,1.745,,0.0,0.0,25.484,0.516,,,1762.876,27.746
Kazakhstan,1920,KAZ,4964613.0,,,,1.613,,0.0,0.0,26.344,0.449,,,1791.282,28.406
Kazakhstan,1921,KAZ,5010172.0,,,,1.81,,0.0,0.0,26.828,0.425,,,1820.347,29.065
Kazakhstan,1922,KAZ,5056148.0,,,,2.205,,0.0,0.0,27.084,0.522,,,1850.158,29.811
Kazakhstan,1923,KAZ,5102546.0,,,,2.425,,0.0,0.0,27.296,0.588,,,1880.468,30.309
Kazakhstan,1924,KAZ,5149370.0,,,,2.997,,0.0,0.003,27.502,0.59,,,1911.559,31.091
Kazakhstan,1925,KAZ,5196624.0,,,,2.899,,0.0,0.004,27.494,0.64,,,1942.596,31.037
Kazakhstan,1926,KAZ,5244311.0,,,,4.397,,0.0,0.005,27.572,0.731,,,1975.301,32.705
Kazakhstan,1927,KAZ,5292436.0,,,,5.502,,0.0,0.005,27.619,0.874,,,2009.302,34.001
Kazakhstan,1928,KAZ,5341003.0,,,0.059,6.204,,0.0,0.006,27.669,0.84,,,2044.08,34.778
Kazakhstan,1929,KAZ,5390015.0,,,0.073,6.524,,0.0,0.007,27.623,1.054,,,2079.36,35.28
Kazakhstan,1930,KAZ,5439477.0,,,0.094,8.221,,0.0,0.009,14.535,2.079,,,2104.299,24.938
Kazakhstan,1931,KAZ,5489393.0,,,0.101,9.857,,0.0,0.016,4.122,2.521,,,2120.916,16.617
Kazakhstan,1932,KAZ,5539767.0,,,0.106,11.671,,0.0,0.018,-4.793,2.285,,,2130.202,9.287
Kazakhstan,1933,KAZ,5590604.0,,,0.083,13.363,,0.0,0.021,-12.732,2.26,,,2133.197,2.995
Kazakhstan,1934,KAZ,5641906.0,,,0.108,16.36,,0.0,0.027,-19.746,2.532,,,2132.479,-0.719
Kazakhstan,1935,KAZ,5693680.0,,,0.138,18.738,,0.0,0.031,-26.082,2.636,,,2127.94,-4.538
Kazakhstan,1936,KAZ,5745928.0,,,0.18,21.644,,0.0,0.039,-31.921,2.848,,,2120.731,-7.209
Kazakhstan,1937,KAZ,5798657.0,,,0.168,22.065,,0.0,0.041,-37.212,2.989,,,2108.782,-11.949
Kazakhstan,1938,KAZ,5851869.0,,,0.176,23.275,,0.0,0.041,-42.085,3.171,,,2093.36,-15.422
Kazakhstan,1939,KAZ,5905569.0,,,0.176,23.584,,0.0,0.041,-46.655,3.188,,,2073.695,-19.665
Kazakhstan,1940,KAZ,5959762.0,,,0.179,28.9,,0.0,0.059,-17.738,3.211,,,2088.306,14.612
Kazakhstan,1941,KAZ,6014452.0,,,0.179,24.891,,0.0,0.0,1.464,3.356,,,2118.197,29.89
Kazakhstan,1942,KAZ,6069645.0,,,,11.822,,0.0,0.0,16.364,3.599,,,2149.982,31.786
Kazakhstan,1943,KAZ,6125343.0,,,,13.028,,0.0,0.0,28.736,3.067,,,2194.813,44.831
Kazakhstan,1944,KAZ,6181553.0,,,,19.228,,0.0,0.0,39.315,4.113,,,2257.469,62.656
Kazakhstan,1945,KAZ,6238279.0,,,0.056,22.66,,0.0,0.059,48.469,1.956,,,2330.669,73.2
Kazakhstan,1946,KAZ,6295525.0,,,0.106,25.385,,0.0,0.068,56.488,2.25,,,2414.966,84.297
Kazakhstan,1947,KAZ,6353297.0,,,0.15,30.524,,0.0,0.083,63.597,2.737,,,2512.057,97.091
Kazakhstan,1948,KAZ,6411598.0,,,0.206,32.297,,0.0,0.093,69.959,3.062,,,2617.674,105.617
Kazakhstan,1949,KAZ,6511702.0,,,0.25,36.617,,0.0,0.096,75.657,3.577,,,2733.871,116.197
Kazakhstan,1950,KAZ,6655677.0,,,0.329,40.757,,0.0,0.127,101.264,3.993,,,2880.341,146.47
Kazakhstan,1951,KAZ,6887975.0,,,0.388,44.172,,0.0,0.137,120.616,4.307,,,3049.962,169.622
Kazakhstan,1952,KAZ,7124077.0,,,0.442,47.018,,0.0,0.14,137.2,4.885,,,3239.648,189.686
Kazakhstan,1953,KAZ,7362297.0,,,0.501,49.466,,0.0,0.152,153.073,5.419,,,3448.259,208.611
Kazakhstan,1954,KAZ,7605942.0,,,0.597,53.884,,0.0,0.166,167.569,6.027,,,3676.502,228.243
Kazakhstan,1955,KAZ,7858733.0,,,0.708,60.841,,0.0,0.2,181.877,7.059,,,3927.188,250.686
Kazakhstan,1956,KAZ,8124180.0,,,0.784,66.094,,0.0,0.272,195.13,8.288,,,4197.756,270.569
Kazakhstan,1957,KAZ,8405665.0,,,0.913,71.725,,0.0,0.43,208.892,9.497,,,4489.213,291.457
Kazakhstan,1958,KAZ,8698753.0,,,1.053,75.601,,0.0,0.653,221.662,10.834,,,4799.016,309.803
Kazakhstan,1959,KAZ,9003388.0,,,1.228,78.593,,0.0,0.845,235.175,12.029,,,5126.886,327.87
Kazakhstan,1960,KAZ,9319287.0,,,1.443,80.573,,0.0,1.097,187.525,13.426,,,5410.95,284.064
Kazakhstan,1961,KAZ,9639301.0,,,1.615,81.538,,0.0,1.464,165.686,14.948,,,5676.2,265.25
Kazakhstan,1962,KAZ,9959416.0,,,1.822,83.578,,0.0,1.876,136.148,17.218,,,5916.841,240.641
Kazakhstan,1963,KAZ,10277792.0,,,1.942,88.518,,0.0,2.344,114.157,19.229,,,6143.032,226.19
Kazakhstan,1964,KAZ,10590936.0,,,2.07,93.11,,0.0,2.908,98.453,21.032,,,6360.604,217.571
Kazakhstan,1965,KAZ,10897641.0,,,2.31,97.853,,0.0,3.419,79.458,22.781,,,6566.424,205.821
Kazakhstan,1966,KAZ,11197569.0,,,2.556,102.411,,0.0,3.835,69.618,24.647,,,6769.493,203.068
Kazakhstan,1967,KAZ,11491232.0,,,2.712,105.161,,0.0,4.276,60.318,27.364,,,6969.324,199.831
Kazakhstan,1968,KAZ,11777856.0,,,2.804,106.131,,0.0,4.725,55.728,29.736,,,7168.447,199.124
Kazakhstan,1969,KAZ,12042479.0,,,2.881,109.043,,0.0,5.121,47.639,32.259,,,7365.389,196.942
Kazakhstan,1970,KAZ,12265311.0,,,3.06,114.668,,0.0,4.679,43.673,34.674,,,7566.144,200.754
Kazakhstan,1971,KAZ,12444340.0,,,3.115,119.239,,1.176,5.394,37.925,37.638,,,7770.629,204.486
Kazakhstan,1972,KAZ,12612001.0,,,3.124,123.933,,1.134,5.721,32.512,41.221,,,7978.274,207.645
Kazakhstan,1973,KAZ,12789987.0,167169736704.0,,3.159,126.878,,1.367,6.127,33.023,44.876,,,8193.703,215.43
Kazakhstan,1974,KAZ,12972501.0,,,3.194,129.096,,1.523,6.592,26.442,48.811,,,8409.361,215.657
Kazakhstan,1975,KAZ,13158945.0,,,3.248,134.394,,1.709,7.269,24.097,52.139,,,8632.217,222.855
Kazakhstan,1976,KAZ,13346180.0,,,3.126,139.239,,1.915,8.064,21.799,53.877,,,8860.236,228.02
Kazakhstan,1977,KAZ,13543527.0,,,3.016,142.873,,2.088,8.732,17.149,56.333,,,9090.428,230.191
Kazakhstan,1978,KAZ,13750296.0,,,2.835,144.346,,2.28,9.306,13.057,61.388,,,9323.64,233.212
Kazakhstan,1979,KAZ,13957801.0,,,2.576,145.799,,1.247,9.99,12.559,62.209,,,9558.021,234.38
Kazakhstan,1980,KAZ,14172706.0,178088984576.0,,2.447,152.957,,1.246,10.381,14.129,63.404,,,9802.583,244.563
Kazakhstan,1981,KAZ,14397397.0,175643328512.0,,2.335,144.008,,1.285,11.56,12.386,66.558,,,10040.715,238.132
Kazakhstan,1982,KAZ,14634182.0,173265846272.0,,2.121,146.909,,1.288,12.313,11.634,67.283,,,10282.263,241.547
Kazakhstan,1983,KAZ,14885973.0,181502738432.0,,2.042,147.989,,1.285,13.412,9.028,68.236,,,10524.256,241.993
Kazakhstan,1984,KAZ,15147590.0,180576616448.0,,1.916,149.254,,1.286,14.731,8.84,67.65,,,10767.934,243.678
Kazakhstan,1985,KAZ,15413315.0,182290350080.0,796.027,1.767,167.179,,1.348,15.9,8.282,67.143,,,11029.553,261.619
Kazakhstan,1986,KAZ,15721289.0,184592269312.0,814.251,1.66,176.275,,1.179,18.164,7.909,60.86,,,11295.601,266.047
Kazakhstan,1987,KAZ,16072474.0,183469473792.0,832.595,1.519,181.196,,1.082,20.987,4.648,51.299,,,11556.331,260.731
Kazakhstan,1988,KAZ,16430588.0,198629916672.0,862.957,1.372,195.644,,2.379,22.286,-0.665,52.526,,,11829.873,273.541
Kazakhstan,1989,KAZ,16704995.0,197669306368.0,849.496,1.211,186.251,,2.32,22.439,-3.606,52.52,,,12091.006,261.134
Kazakhstan,1990,KAZ,16866574.0,194940977152.0,859.425,1.015,174.96,279.704,6.464,27.623,-2.933,56.224,1.887,11.531,12356.246,265.24
Kazakhstan,1991,KAZ,16993796.0,174429519872.0,858.537,0.804,172.459,207.408,6.677,26.353,4.568,53.053,1.721,-53.658,12621.88,265.634
Kazakhstan,1992,KAZ,17043420.0,166043942912.0,847.475,0.699,161.639,128.352,6.346,25.901,1.125,39.998,1.547,-107.779,12859.136,237.256
Kazakhstan,1993,KAZ,16979700.0,151572725760.0,748.154,0.353,144.463,164.763,5.644,23.612,-8.571,32.821,1.324,-43.454,13058.782,199.646
Kazakhstan,1994,KAZ,16747153.0,133221793792.0,666.421,0.169,118.959,142.174,5.063,22.34,-4.703,27.376,1.026,-32.759,13229.013,170.231
Kazakhstan,1995,KAZ,16434323.0,122950926336.0,598.716,0.098,115.983,129.64,4.868,17.818,-46.0,28.389,1.13,-38.646,13351.299,122.286
Kazakhstan,1996,KAZ,16144248.0,124225921024.0,521.202,0.016,104.428,114.783,5.165,15.873,-43.607,27.954,1.069,-39.722,13462.197,110.898
Kazakhstan,1997,KAZ,15820435.0,127005581312.0,459.578,0.047,95.23,107.487,5.57,14.991,-45.573,29.517,1.07,-38.938,13563.049,100.852
Kazakhstan,1998,KAZ,15474257.0,125251821568.0,433.003,0.01,92.467,113.32,6.282,14.334,-35.938,29.571,1.618,-30.962,13671.394,108.344
Kazakhstan,1999,KAZ,15256256.0,129322680320.0,406.961,0.007,82.604,97.71,6.002,9.787,-73.748,19.008,1.856,-21.555,13716.91,45.517
Kazakhstan,2000,KAZ,15236256.0,142758084608.0,369.747,0.002,95.888,103.044,7.075,14.543,-80.136,24.186,1.687,-40.336,13780.154,63.244
Kazakhstan,2001,KAZ,15281288.0,162896084992.0,416.192,0.158,94.084,116.428,7.935,11.171,-92.222,23.191,2.229,-22.34,13826.7,46.547
Kazakhstan,2002,KAZ,15338962.0,179807027200.0,423.944,0.027,95.936,124.473,9.069,14.308,-79.138,35.154,3.031,-33.052,13905.088,78.386
Kazakhstan,2003,KAZ,15416709.0,197584125952.0,464.691,0.001,107.128,124.549,9.93,16.178,-65.06,38.996,3.622,-51.306,14015.882,110.795
Kazakhstan,2004,KAZ,15521921.0,217713180672.0,490.623,0.346,113.473,130.468,11.207,17.449,-57.386,40.839,3.042,-55.888,14144.852,128.97
Kazakhstan,2005,KAZ,15656255.0,240059744256.0,504.625,0.355,114.203,142.138,11.449,18.731,-51.683,51.2,4.104,-57.904,14293.211,148.359
Kazakhstan,2006,KAZ,15822751.0,267135188992.0,543.391,0.476,119.93,162.282,12.197,28.132,-47.819,54.973,4.867,-58.293,14465.966,172.756
Kazakhstan,2007,KAZ,16006138.0,292456726528.0,602.888,0.597,130.464,174.092,12.391,24.152,-47.915,54.883,4.257,-52.653,14644.796,178.83
Kazakhstan,2008,KAZ,16196521.0,303717023744.0,635.432,0.984,125.724,158.901,13.157,30.457,-39.956,52.088,4.422,-67.93,14831.671,186.875
Kazakhstan,2009,KAZ,16402365.0,309012299776.0,569.006,0.933,136.786,153.832,13.831,30.439,-35.834,38.988,3.574,-70.718,15020.388,188.716
Kazakhstan,2010,KAZ,16627839.0,333341720576.0,611.195,1.025,144.713,138.89,14.561,34.219,-12.138,51.174,3.11,-109.914,15257.052,236.665
Kazakhstan,2011,KAZ,16864920.0,360244936704.0,694.016,1.066,142.33,126.106,14.732,38.639,-12.645,38.942,3.279,-112.882,15483.396,226.342
Kazakhstan,2012,KAZ,17102868.0,378260783104.0,729.853,2.321,153.52,129.332,14.725,34.554,-13.977,38.757,2.468,-117.013,15715.763,232.369
Kazakhstan,2013,KAZ,17345734.0,400574382080.0,731.605,3.031,151.774,154.035,15.637,31.292,-16.575,48.945,4.486,-101.13,15954.354,238.59
Kazakhstan,2014,KAZ,17592296.0,417799110656.0,769.111,3.238,169.38,155.425,14.896,43.88,-4.207,39.208,3.689,-118.865,16224.437,270.083
Kazakhstan,2015,KAZ,17835908.0,421977096192.0,635.91,3.457,162.679,195.855,14.29,52.949,-12.333,40.164,5.122,-82.806,16490.766,266.328
Kazakhstan,2016,KAZ,18078558.0,425774874624.0,711.327,3.525,161.584,179.348,12.33,55.002,-12.904,41.637,3.617,-98.348,16755.557,264.792
Kazakhstan,2017,KAZ,18314822.0,442384351232.0,764.926,3.819,167.008,187.824,12.323,63.068,-10.304,43.554,3.704,-105.652,17038.729,283.172
Kazakhstan,2018,KAZ,18538100.0,460522127360.0,789.197,3.893,171.593,171.897,12.036,68.929,-15.471,47.361,3.362,-135.277,17330.432,291.703
Kazakhstan,2019,KAZ,18754260.0,481245626368.0,798.712,3.802,160.088,161.716,10.145,50.328,-16.222,47.309,3.618,-113.574,17589.5,259.068
Kazakhstan,2020,KAZ,18979250.0,468733231104.0,735.937,4.45,165.769,172.177,9.363,32.542,-16.337,39.694,3.668,-83.309,17828.648,239.149
Kazakhstan,2021,KAZ,19196468.0,487951269888.0,822.205,3.841,148.46,164.021,11.511,37.011,-16.052,49.533,4.786,-91.122,18067.738,239.091
Kazakhstan,2022,KAZ,19397998.0,503634067456.0,819.283,3.841,152.702,,11.511,37.011,-15.905,61.327,4.786,,18323.014,255.273
Malaysia,1850,MYS,530268.0,,,,,,,,8.313,,,,,
Malaysia,1851,MYS,540640.0,,,,,,,,12.057,,,,,
Malaysia,1852,MYS,551230.0,,,,,,,,14.072,,,,,
Malaysia,1853,MYS,562041.0,,,,,,,,10.741,,,,,
Malaysia,1854,MYS,573064.0,,,,,,,,13.505,,,,,
Malaysia,1855,MYS,584302.0,,,,,,,,12.94,,,,,
Malaysia,1856,MYS,595760.0,,,,,,,,11.351,,,,,
Malaysia,1857,MYS,607441.0,,,,,,,,16.866,,,,,
Malaysia,1858,MYS,619351.0,,,,,,,,17.815,,,,,
Malaysia,1859,MYS,631494.0,,,,,,,,21.824,,,,,
Malaysia,1860,MYS,643873.0,,,,,,,,17.745,,,,,
Malaysia,1861,MYS,656494.0,,,,,,,,17.05,,,,,
Malaysia,1862,MYS,669362.0,,,,,,,,18.066,,,,,
Malaysia,1863,MYS,682481.0,,,,,,,,17.261,,,,,
Malaysia,1864,MYS,695857.0,,,,,,,,16.616,,,,,
Malaysia,1865,MYS,709493.0,,,,,,,,17.579,,,,,
Malaysia,1866,MYS,723396.0,,,,,,,,18.33,,,,,
Malaysia,1867,MYS,737570.0,,,,,,,,18.443,,,,,
Malaysia,1868,MYS,752020.0,,,,,,,,16.959,,,,,
Malaysia,1869,MYS,768940.0,,,,,,,,20.534,,,,,
Malaysia,1870,MYS,788448.0,844000000.0,,,,,,,17.909,,,,,
Malaysia,1871,MYS,810668.0,,,,,,,,19.016,,,,,
Malaysia,1872,MYS,835729.0,,,,,,,,15.314,,,,,
Malaysia,1873,MYS,863764.0,,,,,,,,16.401,,,,,
Malaysia,1874,MYS,892739.0,,,,,,,,23.041,,,,,
Malaysia,1875,MYS,922684.0,,,,,,,,17.839,,,,,
Malaysia,1876,MYS,953632.0,,,,,,,,23.396,,,,,
Malaysia,1877,MYS,985617.0,,,,,,,,23.954,,,,,
Malaysia,1878,MYS,1018673.0,,,,,,,,15.757,,,,,
Malaysia,1879,MYS,1052836.0,,,,,,,,24.02,,,,,
Malaysia,1880,MYS,1088144.0,,,,,,,,38.557,,,,,
Malaysia,1881,MYS,1124633.0,,,,,,,,34.266,,,,,
Malaysia,1882,MYS,1162345.0,,,,,,,,41.818,,,,,
Malaysia,1883,MYS,1201320.0,,,,,,,,51.103,,,,,
Malaysia,1884,MYS,1241599.0,,,,,,,,53.72,,,,,
Malaysia,1885,MYS,1283228.0,,,,,,,,48.233,,,,,
Malaysia,1886,MYS,1326250.0,,,,,,,,52.017,,,,,
Malaysia,1887,MYS,1370712.0,,,,,,,,51.08,,,,,
Malaysia,1888,MYS,1416663.0,,,,,,,,50.138,,,,,
Malaysia,1889,MYS,1464167.0,,,,,,,,47.62,,,,,
Malaysia,1890,MYS,1513275.0,,,0.0,0.007,,0.0,0.0,33.044,0.0,,,33.051,33.051
Malaysia,1891,MYS,1564042.0,,,0.0,0.018,,0.0,0.0,30.474,0.0,,,63.543,30.492
Malaysia,1892,MYS,1616523.0,,,0.0,0.048,,0.0,0.0,29.333,0.0,,,92.924,29.381
Malaysia,1893,MYS,1670777.0,,,0.0,0.011,,0.0,0.0,26.021,0.0,,,118.956,26.032
Malaysia,1894,MYS,1726850.0,,,0.0,0.048,,0.0,0.0,24.982,0.0,,,143.986,25.03
Malaysia,1895,MYS,1784802.0,,,0.0,0.11,,0.0,0.0,23.933,0.0,,,168.029,24.043
Malaysia,1896,MYS,1844695.0,,,0.0,0.125,,0.0,0.0,25.0,0.0,,,193.154,25.125
Malaysia,1897,MYS,1906596.0,,,0.0,0.092,,0.0,0.0,22.953,0.0,,,216.198,23.044
Malaysia,1898,MYS,1970571.0,,,0.0,0.128,,0.0,0.0,23.102,0.0,,,239.429,23.23
Malaysia,1899,MYS,2033092.0,,,0.0,0.121,,0.0,0.0,29.89,0.0,,,269.44,30.011
Malaysia,1900,MYS,2094024.0,1825202432.0,,0.0,0.059,,0.0,0.0,36.808,0.0,,,306.306,36.866
Malaysia,1901,MYS,2153226.0,2174814208.0,,0.0,0.048,,0.0,0.0,40.092,0.0,,,346.446,40.14
Malaysia,1902,MYS,2210550.0,2388048384.0,,0.0,0.051,,0.0,0.0,40.313,0.0,,,386.811,40.364
Malaysia,1903,MYS,2265841.0,2119723648.0,,0.0,0.051,,0.0,0.0,44.697,0.0,,,431.559,44.748
Malaysia,1904,MYS,2322511.0,2029155712.0,,0.0,0.033,,0.0,0.0,41.767,0.0,,,473.359,41.8
Malaysia,1905,MYS,2380595.0,2186629632.0,,0.0,0.04,,0.0,0.0,41.272,0.0,,,514.672,41.312
Malaysia,1906,MYS,2440128.0,2067315456.0,,0.0,0.037,,0.0,0.0,49.373,0.0,,,564.081,49.41
Malaysia,1907,MYS,2501146.0,2276902400.0,,0.0,0.088,,0.0,0.0,49.712,0.0,,,613.881,49.8
Malaysia,1908,MYS,2563685.0,2700987904.0,,0.0,0.092,,0.0,0.0,47.063,0.0,,,661.036,47.155
Malaysia,1909,MYS,2624687.0,2592514816.0,,0.0,0.169,,0.0,0.0,51.972,0.0,,,713.176,52.14
Malaysia,1910,MYS,2684056.0,3106403328.0,,0.0,0.234,,0.0,0.0,72.416,0.0,,,785.826,72.65
Malaysia,1911,MYS,2741696.0,3364428800.0,,,,,,,84.374,,,,,
Malaysia,1912,MYS,2797504.0,3308826112.0,,0.0,0.0,,0.0,0.0,93.727,0.018,,,879.571,93.745
Malaysia,1913,MYS,2851375.0,3974380032.0,,0.0,0.0,,0.0,0.0,96.465,0.062,,,976.099,96.527
Malaysia,1914,MYS,2906279.0,4544274432.0,,0.0,0.004,,0.0,0.0,100.765,0.143,,,1077.01,100.912
Malaysia,1915,MYS,2962236.0,4944763904.0,,0.0,0.033,,0.0,0.0,101.916,0.172,,,1179.131,102.121
Malaysia,1916,MYS,3019266.0,4543473664.0,,0.0,0.271,,0.0,0.0,101.67,0.278,,,1281.351,102.219
Malaysia,1917,MYS,3077388.0,5734960640.0,,0.0,0.413,,0.0,0.0,103.713,0.24,,,1385.716,104.365
Malaysia,1918,MYS,3140574.0,6110256128.0,,0.0,0.447,,0.0,0.0,105.764,0.224,,,1492.15,106.435
Malaysia,1919,MYS,3206111.0,6519441408.0,,0.0,0.506,,0.0,0.0,105.578,0.264,,,1598.498,106.348
Malaysia,1920,MYS,3274070.0,6332875264.0,,0.0,0.66,,0.0,0.0,65.443,0.451,,,1665.051,66.553
Malaysia,1921,MYS,3344525.0,7859629568.0,,0.0,0.793,,0.0,0.0,46.521,0.621,,,1712.986,47.936
Malaysia,1922,MYS,3417552.0,8891871232.0,,0.0,0.747,,0.0,0.0,40.964,1.257,,,1755.955,42.968
Malaysia,1923,MYS,3493228.0,7754507776.0,,0.0,0.843,,0.0,0.0,36.56,1.74,,,1795.098,39.144
Malaysia,1924,MYS,3570579.0,7897353216.0,,0.0,0.989,,0.0,0.0,27.65,1.517,,,1825.255,30.157
Malaysia,1925,MYS,3649643.0,6843330048.0,,0.0,1.082,,0.0,0.0,23.506,1.882,,,1851.725,26.47
Malaysia,1926,MYS,3730458.0,8799028224.0,,0.0,1.213,,0.0,0.0,13.767,2.187,,,1868.892,17.167
Malaysia,1927,MYS,3813063.0,8458825216.0,,0.0,1.194,,0.0,0.0,20.83,2.184,,,1893.1,24.208
Malaysia,1928,MYS,3897496.0,10709926912.0,,0.0,1.502,,0.0,0.0,19.923,2.305,,,1916.83,23.73
Malaysia,1929,MYS,3982894.0,13898990592.0,,0.0,1.784,,0.0,0.0,19.893,2.33,,,1940.838,24.008
Malaysia,1930,MYS,4069257.0,13890965504.0,,0.0,1.526,,0.0,0.0,43.949,2.146,,,1988.458,47.62
Malaysia,1931,MYS,4156587.0,13865145344.0,,0.0,1.085,,0.0,0.0,52.82,1.623,,,2043.985,55.527
Malaysia,1932,MYS,4244888.0,12856039424.0,,0.0,0.747,,0.0,0.0,59.293,1.048,,,2105.074,61.088
Malaysia,1933,MYS,4334158.0,13106754560.0,,0.0,0.59,,0.0,0.0,57.788,1.0,,,2164.452,59.378
Malaysia,1934,MYS,4425306.0,13447900160.0,,0.0,0.868,,0.0,0.0,58.834,0.865,,,2225.02,60.568
Malaysia,1935,MYS,4518371.0,13145466880.0,,0.0,1.015,,0.0,0.0,66.662,0.791,,,2293.488,68.469
Malaysia,1936,MYS,4613393.0,14509881344.0,,0.0,1.356,,0.0,0.0,67.781,0.692,,,2363.318,69.829
Malaysia,1937,MYS,4710414.0,16123380736.0,,0.0,1.693,,0.0,0.0,69.072,0.652,,,2434.734,71.417
Malaysia,1938,MYS,4809474.0,13097291776.0,,0.0,1.29,,0.0,0.0,71.914,0.623,,,2508.561,73.827
Malaysia,1939,MYS,4906611.0,13638105088.0,,0.0,1.187,,0.0,0.0,69.093,0.517,,,2579.358,70.797
Malaysia,1940,MYS,5001715.0,11069058048.0,,0.0,2.107,,0.0,0.0,80.649,0.462,,,2662.576,83.218
Malaysia,1941,MYS,5094675.0,10958042112.0,,0.0,1.853,,0.0,0.0,87.188,0.33,,,2751.948,89.372
Malaysia,1942,MYS,5185374.0,14913863680.0,,0.0,0.66,,0.0,0.0,90.754,0.0,,,2843.361,91.413
Malaysia,1943,MYS,5273693.0,,,0.0,1.319,,0.0,0.0,94.162,0.0,,,2938.842,95.481
Malaysia,1944,MYS,5363517.0,,,0.0,1.103,,0.0,0.0,91.265,0.0,,,3031.21,92.368
Malaysia,1945,MYS,5454871.0,,,0.0,0.612,,0.0,0.0,94.578,0.0,,,3126.4,95.19
Malaysia,1946,MYS,5547780.0,,,0.0,0.605,,0.0,0.0,95.541,0.0,,,3222.545,96.146
Malaysia,1947,MYS,5642272.0,9859344384.0,,0.0,0.609,,0.0,0.0,96.217,0.077,,,3319.447,96.902
Malaysia,1948,MYS,5738373.0,11186658304.0,,0.0,1.011,,0.0,0.0,94.019,0.179,,,3414.656,95.209
Malaysia,1949,MYS,5848384.0,14788840448.0,,0.0,1.041,,0.0,0.0,99.171,0.179,,,3515.048,100.391
Malaysia,1950,MYS,5972878.0,15987990528.0,,0.0,0.388,,0.0,0.112,61.215,3.155,,,3579.918,64.87
Malaysia,1951,MYS,6118741.0,15105320960.0,,0.0,0.404,,0.0,0.104,46.898,4.713,,,3632.037,52.119
Malaysia,1952,MYS,6273221.0,15824946176.0,,0.0,0.358,,0.0,0.101,40.318,5.911,,,3678.726,46.689
Malaysia,1953,MYS,6435030.0,15901922304.0,,0.015,0.275,,0.0,0.115,38.422,6.094,,,3723.647,44.921
Malaysia,1954,MYS,6605400.0,16904214528.0,,0.045,0.208,,0.0,0.109,32.212,6.642,,,3762.864,39.216
Malaysia,1955,MYS,6786083.0,17014372352.0,,0.056,0.199,,0.0,0.153,27.906,7.021,,,3798.199,35.336
Malaysia,1956,MYS,6977026.0,18039670784.0,,0.052,0.186,,0.0,0.153,27.834,7.172,,,3833.595,35.396
Malaysia,1957,MYS,7178108.0,17947285504.0,,0.054,0.048,,0.0,0.139,23.94,3.272,,,3861.049,27.453
Malaysia,1958,MYS,7385695.0,17939273728.0,,0.054,0.011,,0.0,0.135,22.256,3.631,,,3887.136,26.088
Malaysia,1959,MYS,7602946.0,19161571328.0,,0.094,0.051,,0.0,0.139,16.634,2.899,,,3906.953,19.817
Malaysia,1960,MYS,7833788.0,20557094912.0,,0.142,0.092,,0.0,0.146,15.971,3.822,,,3927.126,20.172
Malaysia,1961,MYS,8074800.0,21987710976.0,,0.164,0.099,,0.0,0.132,50.928,4.291,,,3982.739,55.613
Malaysia,1962,MYS,8324221.0,23236757504.0,,0.16,0.088,,0.0,0.136,90.873,4.393,,,4078.387,95.649
Malaysia,1963,MYS,8579358.0,24334878720.0,,0.178,0.092,,0.0,0.106,72.877,5.452,,,4157.093,78.705
Malaysia,1964,MYS,8835933.0,25880614912.0,,0.229,0.077,,0.0,0.099,120.618,6.995,,,4285.11,128.017
Malaysia,1965,MYS,9091017.0,27746652160.0,33.086,0.367,0.059,,0.0,0.099,63.685,7.855,,,4357.175,72.065
Malaysia,1966,MYS,9340245.0,29125220352.0,38.272,0.422,0.062,,0.0,0.114,81.193,9.237,,,4448.203,91.028
Malaysia,1967,MYS,9582092.0,29621778432.0,41.102,0.411,0.048,,0.0,0.139,121.125,9.53,,,4579.456,131.253
Malaysia,1968,MYS,9821309.0,32227313664.0,42.503,0.462,0.048,,0.0,0.136,101.489,9.885,,,4691.476,112.02
Malaysia,1969,MYS,10061684.0,34076721152.0,46.635,0.48,0.059,,0.0,0.198,133.283,8.402,,,4833.896,142.421
Malaysia,1970,MYS,10306509.0,36156456960.0,44.263,0.509,0.062,,0.212,0.044,117.982,13.759,,,4966.463,132.567
Malaysia,1971,MYS,10552565.0,38820380672.0,49.442,0.545,0.154,,0.817,0.165,154.564,14.982,,,5137.69,171.227
Malaysia,1972,MYS,10801631.0,41749893120.0,55.072,0.581,0.033,,1.143,0.227,136.933,15.916,,,5292.524,154.834
Malaysia,1973,MYS,11062667.0,47796125696.0,58.027,0.643,0.128,,1.143,0.227,127.356,15.363,,,5437.385,144.861
