year,country,population,gdp,primary_energy_consumption,temperature_change_from_co2,cement_co2,coal_co2,consumption_co2,flaring_co2,gas_co2,land_use_change_co2,oil_co2,other_industry_co2,trade_co2,co2_including_luc,country_order
1983,Filipiny,52194624.0,210595332096.0,153.913,0.005,2.036,2.198,,0.0,0.0,84.727,31.005,,,119.966,28
1984,Filipiny,53726186.0,195158589440.0,140.262,0.005,1.684,3.561,,0.0,0.0,90.156,25.586,,,120.988,28
1985,Filipiny,55213007.0,180907327488.0,135.47,0.005,1.408,3.638,,0.0,0.0,81.856,22.852,,,109.755,28
1986,Filipiny,56645081.0,187086782464.0,137.34,0.005,1.607,2.931,,0.0,0.0,69.057,24.487,,,98.082,28
1987,Filipiny,58157496.0,195165618176.0,148.975,0.005,1.495,3.455,,0.0,0.0,64.791,27.546,,,97.287,28
1988,Filipiny,59739056.0,208280780800.0,164.29,0.005,1.827,3.936,,0.0,0.0,62.04,31.722,,,99.525,28
1989,Filipiny,61265258.0,221233807360.0,181.382,0.005,1.603,3.33,,0.0,0.0,57.298,33.973,,,96.205,28
1990,Filipiny,62854667.0,227937189888.0,187.489,0.005,2.79,3.162,62.265,0.0,0.0,53.536,34.958,,21.355,94.446,28
1991,Filipiny,64382249.0,228436344832.0,184.339,0.005,3.021,3.69,62.418,0.0,0.0,41.09,36.321,,19.385,84.123,28
1992,Filipiny,65926133.0,230909853696.0,198.103,0.005,2.903,3.869,76.264,0.0,0.0,32.592,41.161,,28.33,80.526,28
1993,Filipiny,67530620.0,237664026624.0,217.218,0.005,3.455,3.811,71.884,0.0,0.0,24.127,41.282,,23.336,72.675,28
1994,Filipiny,69019296.0,250065485824.0,226.294,0.005,4.138,3.763,74.838,0.036,0.011,26.41,45.793,,21.097,80.15,28
1995,Filipiny,70546244.0,263742275584.0,258.461,0.005,4.547,4.25,80.482,0.014,0.015,43.526,50.699,,20.957,103.05,28
1996,Filipiny,72190237.0,281422823424.0,277.04,0.006,5.335,5.452,79.839,0.01,0.018,83.5,49.999,,19.024,144.314,28
1997,Filipiny,73908814.0,298360012800.0,302.241,0.006,6.279,6.338,88.283,0.008,0.011,27.265,56.98,,18.667,96.88,28
1998,Filipiny,75791031.0,299105452032.0,300.067,0.006,5.492,6.405,79.9,0.011,0.018,27.29,55.883,,12.091,95.099,28
1999,Filipiny,77753260.0,310804348928.0,305.197,0.006,5.331,11.42,85.599,0.012,0.015,23.466,50.956,,17.865,91.2,28
2000,Filipiny,79625402.0,327247659008.0,307.714,0.006,5.059,15.848,90.478,0.009,0.018,20.046,50.969,,18.575,91.948,28
2001,Filipiny,81401489.0,339580387328.0,300.852,0.006,3.623,16.184,90.6,0.022,0.26,16.567,50.054,,20.457,86.71,28
2002,Filipiny,83068887.0,354896576512.0,302.286,0.006,5.553,14.103,89.942,0.11,3.265,44.602,47.038,,19.873,114.671,28
2003,Filipiny,84731838.0,375676502016.0,311.884,0.006,5.359,14.678,91.293,0.072,4.976,80.047,45.023,,21.185,150.155,28
2004,Filipiny,86394513.0,404092190720.0,319.261,0.006,5.416,15.953,94.071,0.035,4.76,32.745,46.5,,21.408,105.408,28
2005,Filipiny,88015957.0,426864115712.0,319.341,0.006,6.221,18.631,94.158,0.031,6.302,84.946,41.975,,20.998,158.107,28
2006,Filipiny,89508993.0,452834623488.0,305.31,0.006,4.88,17.509,83.628,0.03,5.21,93.594,38.649,,17.349,159.874,28
2007,Filipiny,91075179.0,486739181568.0,316.799,0.006,5.155,21.537,90.413,0.033,7.079,110.745,36.64,,19.969,181.189,28
2008,Filipiny,92699093.0,511142166528.0,327.548,0.006,5.168,25.106,99.638,0.03,7.449,82.58,39.227,,22.658,159.559,28
2009,Filipiny,94384256.0,521163669504.0,331.402,0.006,5.67,23.963,92.94,0.118,7.504,56.08,38.655,,17.029,131.991,28
2010,Filipiny,96337126.0,565514797056.0,341.031,0.006,6.056,27.768,101.949,0.111,7.068,88.746,41.596,,19.351,171.344,28
2011,Filipiny,98248616.0,590943092736.0,347.837,0.006,6.114,30.521,109.291,0.166,7.628,98.879,38.981,,25.881,182.289,28
2012,Filipiny,100175512.0,631700455424.0,359.886,0.006,7.218,31.933,118.024,0.22,7.314,73.321,41.434,,29.905,161.44,28
2013,Filipiny,102076337.0,674346565632.0,384.94,0.007,7.715,39.509,128.603,0.242,6.738,70.368,41.315,,33.084,165.888,28
2014,Filipiny,103767129.0,717154025472.0,404.658,0.007,8.155,42.032,135.143,0.3,7.086,58.227,43.212,,34.359,159.011,28
2015,Filipiny,105312986.0,762679001088.0,443.822,0.007,9.206,45.822,143.107,0.303,6.661,50.804,49.86,,31.256,162.656,28
2016,Filipiny,106735723.0,817202921472.0,484.615,0.007,8.804,50.683,155.011,0.321,7.632,47.793,53.548,,34.025,168.779,28
2017,Filipiny,108119693.0,873843261440.0,531.864,0.007,9.952,60.929,167.078,0.248,7.53,40.14,55.788,,32.631,174.587,28
2018,Filipiny,109465284.0,929253621760.0,549.699,0.007,10.603,64.171,174.74,0.205,8.405,31.879,57.4,,33.955,172.664,28
2019,Filipiny,110804685.0,986114686976.0,566.121,0.007,10.603,68.894,177.025,0.158,8.464,29.3,55.407,,33.5,172.826,28
2020,Filipiny,112081271.0,892256256000.0,513.753,0.007,8.804,69.303,166.14,0.149,7.676,27.948,46.301,,33.908,160.181,28
2021,Filipiny,113100946.0,943141683200.0,545.51,0.007,10.335,74.707,181.705,0.163,6.581,26.987,49.388,,40.531,168.161,28
2022,Filipiny,113964342.0,1014811000832.0,570.994,0.007,10.335,75.345,186.991,0.135,6.158,27.458,52.925,,42.093,172.356,28
2023,Filipiny,114891200.0,,609.214,0.007,10.335,83.182,,0.118,5.873,27.133,55.071,,,181.712,28
1850,Nigeria,13540231.0,,,,,,,,,8.304,,,,,29
1851,Nigeria,13610331.0,,,0.0,,,,,,6.291,,,,,29
1852,Nigeria,13680992.0,,,0.0,,,,,,5.713,,,,,29
1853,Nigeria,13752218.0,,,0.0,,,,,,5.783,,,,,29
1854,Nigeria,13823789.0,,,0.0,,,,,,5.07,,,,,29
1855,Nigeria,13895706.0,,,0.0,,,,,,5.016,,,,,29
1856,Nigeria,13967972.0,,,0.0,,,,,,4.995,,,,,29
1857,Nigeria,14040588.0,,,0.0,,,,,,4.805,,,,,29
1858,Nigeria,14113556.0,,,0.0,,,,,,4.764,,,,,29
1859,Nigeria,14188092.0,,,0.0,,,,,,4.765,,,,,29
1860,Nigeria,14264213.0,,,0.0,,,,,,5.34,,,,,29
1861,Nigeria,14341937.0,,,0.0,,,,,,5.538,,,,,29
1862,Nigeria,14421279.0,,,0.0,,,,,,5.749,,,,,29
1863,Nigeria,14502256.0,,,0.0,,,,,,6.143,,,,,29
1864,Nigeria,14583662.0,,,0.0,,,,,,6.278,,,,,29
1865,Nigeria,14665498.0,,,0.0,,,,,,6.816,,,,,29
1866,Nigeria,14747767.0,,,0.0,,,,,,7.04,,,,,29
1867,Nigeria,14830470.0,,,0.0,,,,,,6.647,,,,,29
1868,Nigeria,14913610.0,,,0.0,,,,,,6.707,,,,,29
1869,Nigeria,15000325.0,,,0.0,,,,,,6.778,,,,,29
1870,Nigeria,15090660.0,,,0.0,,,,,,7.4,,,,,29
1871,Nigeria,15184659.0,,,0.0,,,,,,7.631,,,,,29
1872,Nigeria,15282368.0,,,0.0,,,,,,7.991,,,,,29
1873,Nigeria,15383833.0,,,0.0,,,,,,8.498,,,,,29
1874,Nigeria,15485944.0,,,0.0,,,,,,8.935,,,,,29
1875,Nigeria,15588706.0,,,0.0,,,,,,9.001,,,,,29
1876,Nigeria,15692122.0,,,0.0,,,,,,8.866,,,,,29
1877,Nigeria,15796197.0,,,0.0,,,,,,9.139,,,,,29
1878,Nigeria,15900934.0,,,0.0,,,,,,9.699,,,,,29
1879,Nigeria,16009677.0,,,0.0,,,,,,9.423,,,,,29
1880,Nigeria,16122483.0,,,0.0,,,,,,10.323,,,,,29
1881,Nigeria,16239408.0,,,0.0,,,,,,10.84,,,,,29
1882,Nigeria,16360511.0,,,0.0,,,,,,11.022,,,,,29
1883,Nigeria,16485848.0,,,0.0,,,,,,11.39,,,,,29
1884,Nigeria,16612117.0,,,0.0,,,,,,11.716,,,,,29
1885,Nigeria,16739324.0,,,0.0,,,,,,11.201,,,,,29
1886,Nigeria,16867476.0,,,0.0,,,,,,11.259,,,,,29
1887,Nigeria,16996581.0,,,0.0,,,,,,11.843,,,,,29
1888,Nigeria,17126644.0,,,0.0,,,,,,11.906,,,,,29
1889,Nigeria,17255057.0,,,0.0,,,,,,11.737,,,,,29
1890,Nigeria,17381784.0,,,0.0,,,,,,13.077,,,,,29
1891,Nigeria,17506792.0,,,0.0,,,,,,13.283,,,,,29
1892,Nigeria,17630043.0,,,0.0,,,,,,13.85,,,,,29
1893,Nigeria,17751504.0,,,0.0,,,,,,14.418,,,,,29
1894,Nigeria,17873772.0,,,0.0,,,,,,14.585,,,,,29
1895,Nigeria,17996851.0,,,0.0,,,,,,14.565,,,,,29
1896,Nigeria,18120748.0,,,0.0,,,,,,14.753,,,,,29
1897,Nigeria,18245468.0,,,0.0,,,,,,14.857,,,,,29
1898,Nigeria,18371015.0,,,0.0,,,,,,15.097,,,,,29
1899,Nigeria,18510500.0,,,0.0,,,,,,15.193,,,,,29
1900,Nigeria,18664170.0,,,0.0,,,,,,16.498,,,,,29
1901,Nigeria,18832279.0,,,0.0,,,,,,17.279,,,,,29
1902,Nigeria,19015081.0,,,0.0,,,,,,18.024,,,,,29
1903,Nigeria,19212834.0,,,0.0,,,,,,18.429,,,,,29
1904,Nigeria,19412612.0,,,0.0,,,,,,19.002,,,,,29
1905,Nigeria,19614436.0,,,0.0,,,,,,18.761,,,,,29
1906,Nigeria,19818325.0,,,0.0,,,,,,19.38,,,,,29
1907,Nigeria,20024302.0,,,0.0,,,,,,19.54,,,,,29
1908,Nigeria,20232386.0,,,0.0,,,,,,19.997,,,,,29
1909,Nigeria,20442936.0,,,0.0,,,,,,20.203,,,,,29
1910,Nigeria,20655981.0,,,0.0,,,,,,21.736,,,,,29
1911,Nigeria,20871550.0,,,0.0,,,,,,23.351,,,,,29
1912,Nigeria,21089672.0,,,0.0,,,,,,24.354,,,,,29
1913,Nigeria,21310378.0,,,0.0,,,,,,24.751,,,,,29
1914,Nigeria,21533359.0,,,0.0,,,,,,25.49,,,,,29
1915,Nigeria,21758639.0,,,0.0,0.0,0.018,,0.0,0.0,25.861,0.0,,,25.879,29
1916,Nigeria,21986241.0,,,0.0,0.0,0.066,,0.0,0.0,25.927,0.0,,,25.993,29
1917,Nigeria,22216188.0,,,0.0,0.0,0.224,,0.0,0.0,26.001,0.0,,,26.224,29
1918,Nigeria,22420351.0,,,0.0,0.0,0.399,,0.0,0.0,26.013,0.0,,,26.413,29
1919,Nigeria,22657217.0,,,0.0,0.0,0.37,,0.0,0.0,25.907,0.0,,,26.278,29
1920,Nigeria,22927580.0,,,0.0,0.0,0.487,,0.0,0.0,29.978,0.0,,,30.465,29
1921,Nigeria,23232246.0,,,0.0,0.0,0.572,,0.0,0.0,32.881,0.0,,,33.452,29
1922,Nigeria,23572038.0,,,0.0,0.0,0.304,,0.0,0.0,35.849,0.0,,,36.153,29
1923,Nigeria,23947794.0,,,0.0,0.0,0.473,,0.0,0.0,37.083,0.0,,,37.556,29
1924,Nigeria,24329539.0,,,0.0,0.0,0.542,,0.0,0.0,38.639,0.0,,,39.182,29
1925,Nigeria,24717370.0,,,0.0,0.0,0.645,,0.0,0.0,40.002,0.0,,,40.647,29
1926,Nigeria,25111383.0,,,0.0,0.0,0.876,,0.0,0.0,40.691,0.0,,,41.567,29
1927,Nigeria,25511677.0,,,0.0,0.0,0.967,,0.0,0.0,41.209,0.0,,,42.177,29
1928,Nigeria,25918352.0,,,0.0,0.0,0.967,,0.0,0.0,42.676,0.0,,,43.644,29
1929,Nigeria,26326182.0,,,0.0,0.0,0.931,,0.0,0.0,43.985,0.0,,,44.916,29
1930,Nigeria,26735105.0,,,0.0,0.0,0.938,,0.0,0.0,55.376,0.0,,,56.314,29
1931,Nigeria,27145057.0,,,0.001,0.0,0.883,,0.0,0.0,63.349,0.0,,,64.233,29
1932,Nigeria,27555974.0,,,0.001,0.0,0.678,,0.0,0.0,65.447,0.0,,,66.125,29
1933,Nigeria,27967788.0,,,0.001,0.0,0.634,,0.0,0.0,70.738,0.0,,,71.372,29
1934,Nigeria,28385755.0,,,0.001,0.0,0.7,,0.0,0.0,73.218,0.0,,,73.918,29
1935,Nigeria,28809970.0,,,0.001,0.0,0.696,,0.0,0.0,74.637,0.0,,,75.333,29
1936,Nigeria,29240524.0,,,0.001,0.0,0.788,,0.0,0.0,75.772,0.0,,,76.56,29
1937,Nigeria,29677512.0,,,0.001,0.0,0.978,,0.0,0.0,76.242,0.0,,,77.221,29
1938,Nigeria,30121031.0,,,0.001,0.0,0.975,,0.0,0.0,78.674,0.0,,,79.649,29
1939,Nigeria,30590134.0,,,0.001,0.0,0.821,,0.0,0.0,80.605,0.0,,,81.426,29
1940,Nigeria,31085546.0,,,0.001,0.0,0.835,,0.0,0.0,117.258,0.0,,,118.093,29
1941,Nigeria,31608007.0,,,0.001,0.0,0.989,,0.0,0.0,142.712,0.0,,,143.701,29
1942,Nigeria,32158274.0,,,0.001,0.0,1.242,,0.0,0.0,158.934,0.0,,,160.177,29
1943,Nigeria,32737123.0,,,0.001,0.0,1.363,,0.0,0.0,169.565,0.0,,,170.928,29
1944,Nigeria,33326391.0,,,0.001,0.0,1.656,,0.0,0.0,173.394,0.0,,,175.05,29
1945,Nigeria,33926266.0,,,0.001,0.0,1.381,,0.0,0.0,178.109,0.0,,,179.49,29
1946,Nigeria,34536939.0,,,0.001,0.0,1.638,,0.0,0.0,186.494,0.0,,,188.132,29
1947,Nigeria,35158604.0,,,0.001,0.0,1.561,,0.0,0.0,185.944,0.0,,,187.505,29
1948,Nigeria,35791459.0,,,0.001,0.0,1.638,,0.0,0.0,191.144,0.0,,,192.782,29
1949,Nigeria,36467880.0,,,0.001,0.0,1.484,,0.0,0.0,191.3,0.0,,,192.784,29
1950,Nigeria,37283018.0,38156328960.0,,0.001,0.0,1.729,,0.0,0.0,160.818,0.528,,,163.075,29
1951,Nigeria,37994083.0,41005015040.0,,0.002,0.0,1.129,,0.0,0.0,145.996,0.557,,,147.682,29
1952,Nigeria,38716209.0,43933847552.0,,0.002,0.0,1.569,,0.0,0.0,143.517,0.611,,,145.697,29
1953,Nigeria,39439812.0,44976594944.0,,0.002,0.0,1.73,,0.0,0.0,143.01,0.706,,,145.447,29
1954,Nigeria,40176323.0,48277909504.0,,0.002,0.0,1.726,,0.0,0.0,145.028,0.846,,,147.6,29
1955,Nigeria,40935636.0,49579610112.0,,0.002,0.0,1.751,,0.0,0.0,147.829,0.945,,,150.525,29
1956,Nigeria,41716058.0,48439816192.0,,0.002,0.0,1.859,,0.0,0.0,151.45,1.153,,,154.462,29
1957,Nigeria,42517478.0,50392809472.0,,0.002,0.0,1.927,,0.0,0.0,153.284,1.257,,,156.468,29
1958,Nigeria,43324653.0,49793912832.0,,0.002,0.055,2.231,,0.0,0.0,162.063,1.436,,,165.785,29
1959,Nigeria,44161685.0,51983650816.0,,0.002,0.062,1.801,,0.0,0.0,166.237,1.702,,,169.801,29
1960,Nigeria,45053787.0,54302556160.0,,0.002,0.083,1.446,,0.0,0.0,171.765,1.874,,,175.168,29
1961,Nigeria,45989311.0,56159043584.0,,0.002,0.178,1.477,,0.0,0.0,138.843,2.455,,,142.953,29
1962,Nigeria,46965300.0,59400802304.0,,0.002,0.24,1.598,,0.0,0.0,117.34,2.338,,,121.515,29
1963,Nigeria,47973577.0,64962502656.0,,0.002,0.262,1.422,,1.147,0.059,106.85,2.455,,,112.194,29
1964,Nigeria,49012023.0,67726024704.0,,0.003,0.327,1.727,,1.877,0.103,99.753,3.233,,,107.02,29
1965,Nigeria,50086763.0,72336375808.0,,0.003,0.487,1.873,,4.948,0.187,84.551,4.255,,,96.301,29
1966,Nigeria,51188241.0,69980471296.0,,0.003,0.494,1.693,,5.193,0.337,65.629,5.175,,,78.522,29
1967,Nigeria,52293067.0,59100389376.0,,0.003,0.389,0.74,,4.719,0.348,71.727,6.628,,,84.552,29
1968,Nigeria,53432784.0,58423795712.0,,0.003,0.283,0.007,,2.528,0.282,81.492,3.525,,,88.118,29
1969,Nigeria,54631918.0,74074341376.0,,0.003,0.28,0.059,,7.892,0.121,79.35,3.748,,,91.45,29
1970,Nigeria,55893837.0,96941350912.0,,0.003,0.291,0.172,,15.352,0.213,76.403,5.492,,,97.923,29
1971,Nigeria,57214688.0,108401614848.0,,0.003,0.327,0.55,,24.618,0.352,72.09,6.405,,,104.342,29
1972,Nigeria,58601749.0,112459767808.0,,0.003,0.563,0.857,,32.409,0.524,69.471,7.034,,,110.859,29
1973,Nigeria,60082138.0,122133184512.0,,0.003,0.603,0.802,,38.964,0.583,67.521,8.58,,,117.054,29
1974,Nigeria,61679153.0,136239153152.0,,0.003,0.596,0.773,,50.432,0.777,62.177,9.658,,,124.413,29
1975,Nigeria,63410822.0,132128497664.0,,0.003,0.676,0.594,,35.687,0.773,58.862,9.622,,,106.214,29
1976,Nigeria,65258002.0,146595528704.0,,0.003,0.622,0.766,,41.297,1.213,60.388,11.292,,,115.578,29
1977,Nigeria,67234590.0,151894999040.0,,0.003,0.696,0.703,,33.206,7.07,54.585,8.829,,,105.089,29
1978,Nigeria,69326530.0,142940438528.0,,0.003,0.734,0.542,,32.833,4.976,65.751,9.138,,,113.973,29
1979,Nigeria,71498241.0,152725880832.0,,0.003,0.822,0.458,,52.67,2.521,64.901,13.714,,,135.086,29
1980,Nigeria,73764644.0,155628240896.0,122.527,0.003,0.933,0.476,,43.004,2.543,57.537,21.079,,,125.572,29
1981,Nigeria,76068116.0,143112470528.0,150.735,0.004,1.152,0.286,,29.577,9.838,52.846,24.957,,,118.657,29
1982,Nigeria,78378696.0,141847576576.0,151.838,0.004,1.64,0.161,,24.648,9.838,50.87,29.107,,,116.263,29
1983,Nigeria,80438257.0,132378066944.0,151.879,0.004,1.62,0.154,,24.072,4.411,63.304,29.448,,,123.009,29
1984,Nigeria,82526444.0,126319984640.0,164.011,0.004,1.329,0.202,,26.205,3.939,67.078,37.732,,,136.484,29
1985,Nigeria,84897972.0,137605677056.0,175.447,0.004,1.463,0.37,,26.929,5.375,62.263,35.499,,,131.899,29
1986,Nigeria,87235959.0,140218499072.0,171.548,0.004,1.671,0.297,,26.769,6.331,48.714,38.124,,,121.906,29
1987,Nigeria,89591718.0,139114201088.0,181.194,0.004,1.624,0.205,,23.578,6.705,48.123,26.912,,,107.147,29
1988,Nigeria,92020092.0,152964628480.0,194.297,0.004,1.476,0.161,,28.352,7.236,44.22,33.196,,,114.641,29
1989,Nigeria,94531021.0,162802040832.0,210.375,0.004,1.456,0.143,,0.0,7.944,52.346,32.577,,,94.465,29
1990,Nigeria,97120926.0,171278467072.0,204.317,0.004,1.437,0.165,37.871,0.0,7.478,123.651,29.777,,-0.986,162.508,29
1991,Nigeria,99720162.0,174067597312.0,224.615,0.004,1.435,0.191,39.88,0.0,9.12,164.988,31.184,,-2.049,206.918,29
1992,Nigeria,102372779.0,181866348544.0,230.295,0.004,1.432,0.139,43.9,0.0,9.592,153.425,35.102,,-2.366,199.69,29
1993,Nigeria,105122075.0,188893708288.0,233.795,0.005,1.308,0.022,43.81,0.0,10.478,210.892,33.006,,-1.004,255.706,29
1994,Nigeria,107935717.0,193990901760.0,217.993,0.005,1.072,0.066,78.417,45.527,10.269,307.573,23.528,,-2.045,388.036,29
1995,Nigeria,110819431.0,202397614080.0,242.441,0.005,1.06,0.051,76.813,50.927,10.066,228.746,22.239,,-7.53,313.089,29
1996,Nigeria,113754782.0,215950344192.0,248.424,0.005,1.035,0.022,88.779,61.101,10.201,174.984,25.531,,-9.111,272.874,29
1997,Nigeria,116754791.0,227883171840.0,248.524,0.005,1.024,0.026,89.925,54.773,10.666,200.169,29.294,,-5.856,295.95,29
1998,Nigeria,119846260.0,239844507648.0,238.319,0.005,1.095,0.033,86.213,48.747,11.029,229.168,25.589,,-0.28,315.66,29
1999,Nigeria,123047322.0,247535173632.0,239.122,0.005,1.012,0.044,63.289,45.405,11.608,165.466,26.923,,-21.704,250.459,29
2000,Nigeria,126382491.0,268133056512.0,224.482,0.005,1.011,0.802,49.81,51.11,13.179,193.405,31.538,,-47.83,291.045,29
2001,Nigeria,129862594.0,293371707392.0,254.05,0.005,0.966,0.769,71.514,50.407,11.608,150.215,37.204,,-29.44,251.169,29
2002,Nigeria,133471994.0,344836472832.0,265.279,0.005,0.842,0.674,71.673,39.501,11.889,114.409,37.573,,-18.806,204.888,29
